模型,样本索引,真实标签,预测标签,预测概率
神经网络,2071,0,0,0.00032955748933841085
神经网络,2072,0,0,1.1215221671786583e-06
神经网络,2073,0,0,0.0005218598882982281
神经网络,2074,0,0,2.41544643234098e-07
神经网络,2075,0,0,0.0004978118823262454
神经网络,2076,0,0,2.6375111689627552e-05
神经网络,2077,0,1,0.9434306810148557
神经网络,2078,0,1,0.9994867628541987
神经网络,2079,0,0,6.19910130827837e-05
神经网络,2080,0,1,0.5364340205698128
神经网络,2081,0,0,7.259190975548319e-06
神经网络,2082,0,0,0.040664424009432806
神经网络,2083,0,0,1.8723797947992512e-05
神经网络,2084,0,0,0.006595987624026408
神经网络,2085,0,0,1.5249619338780693e-05
神经网络,2086,0,0,9.702501056504129e-07
神经网络,2087,0,0,9.010202330875241e-07
神经网络,2088,0,0,0.01119684239329002
神经网络,2089,1,0,0.09371068428113387
神经网络,2090,0,0,5.488605072478581e-06
神经网络,2091,0,0,8.539350422426383e-06
神经网络,2092,0,0,0.49904437935034324
神经网络,2093,0,1,0.7079918065986727
神经网络,2094,0,0,0.000606773771022133
神经网络,2095,0,0,0.00041770202344174154
神经网络,2096,0,0,4.4250260324829725e-05
神经网络,2097,0,0,6.108791912389783e-08
神经网络,2098,0,0,0.00015811036478542343
神经网络,2099,0,0,0.02550101375886065
神经网络,2100,0,1,0.6624097291782504
神经网络,2101,0,0,0.00015118862293490485
神经网络,2102,0,0,0.00011269245896787202
神经网络,2103,0,0,0.0017691071172664468
神经网络,2104,0,0,0.44049788982338683
神经网络,2105,0,1,0.8369862041290156
神经网络,2106,0,0,5.806405365313389e-05
神经网络,2107,0,1,0.9573549084103616
神经网络,2108,0,0,0.010203587317272375
神经网络,2109,1,0,0.2689142165091975
神经网络,2110,0,0,7.249174239306546e-05
神经网络,2111,0,0,0.013689861651513056
神经网络,2112,1,0,4.275433075421651e-06
神经网络,2113,0,0,0.008304149116790773
神经网络,2114,0,0,3.490393924924158e-05
神经网络,2115,0,0,0.027530906290313063
神经网络,2116,0,0,1.7251767017949027e-05
神经网络,2117,0,0,0.14259521986116153
神经网络,2118,1,0,0.06002319321915373
神经网络,2119,0,1,0.5429977911773493
神经网络,2120,0,0,0.008291963655530808
神经网络,2121,0,0,3.0665950542511995e-06
神经网络,2122,1,0,0.00025589636142549194
神经网络,2123,0,1,0.9938071010828649
神经网络,2124,0,0,5.44304792701217e-07
神经网络,2125,0,0,9.501695682277105e-09
神经网络,2126,1,0,0.002244124551843156
神经网络,2127,0,0,4.17781617434386e-09
神经网络,2128,0,0,1.2787866560006048e-05
神经网络,2129,0,0,0.005366920960773202
神经网络,2130,0,0,5.740034993472781e-09
神经网络,2131,0,0,2.541795748902735e-07
神经网络,2132,0,0,0.0810725413694376
神经网络,2133,0,0,0.000227067469631986
神经网络,2134,0,0,0.0060708631492181085
神经网络,2135,0,0,0.00159120512096422
神经网络,2136,0,0,0.25629598158283373
神经网络,2137,0,1,0.8832995766881071
神经网络,2138,0,0,8.556097073302109e-06
神经网络,2139,0,0,1.011394154778156e-08
神经网络,2140,0,0,1.0872834412078609e-07
神经网络,2141,0,0,0.11213777120434186
神经网络,2142,0,0,2.3944121760629103e-05
神经网络,2143,0,0,6.449546909646188e-05
神经网络,2144,0,0,0.24575888696774525
神经网络,2145,0,0,2.015910114164533e-05
神经网络,2146,0,0,0.02996390571478327
神经网络,2147,0,1,0.5797567607302907
神经网络,2148,0,1,0.9916472900271841
神经网络,2149,0,0,2.5906378504128582e-05
神经网络,2150,0,0,0.0003139394731244285
神经网络,2151,0,0,0.0013829120448425858
神经网络,2152,0,0,0.0697075152163282
神经网络,2153,0,0,0.012738523944552058
神经网络,2154,0,0,0.0005143532194250549
神经网络,2155,0,0,2.141960352394894e-06
神经网络,2156,0,1,0.9957816597646961
神经网络,2157,0,0,3.518270184542682e-06
神经网络,2158,0,0,0.14367261654917063
神经网络,2159,0,0,0.02003350173417999
神经网络,2160,0,1,0.9026798614735726
神经网络,2161,0,0,0.030002614500342077
神经网络,2162,0,1,0.8969964973389909
神经网络,2163,1,0,0.00011281061743941053
神经网络,2164,0,0,0.38381598136839634
神经网络,2165,0,0,1.8363760614909378e-05
神经网络,2166,0,0,6.353885434500147e-07
神经网络,2167,0,0,0.00010387537137082209
神经网络,2168,0,0,1.3413119700329057e-05
神经网络,2169,0,0,0.467818613378333
神经网络,2170,0,0,0.00015337147816962422
神经网络,2171,0,0,0.0010291355684267725
神经网络,2172,0,0,0.013920125036178366
神经网络,2173,0,0,0.030312208250778683
神经网络,2174,0,0,0.000991080343568026
神经网络,2175,0,0,9.859986357644676e-07
神经网络,2176,0,0,0.002017381075871895
神经网络,2177,1,0,0.004855089432122731
神经网络,2178,0,0,9.465220799281155e-05
神经网络,2179,0,0,6.853465068512468e-06
神经网络,2180,0,0,1.6261220503234062e-06
神经网络,2181,0,0,0.04267902119889062
神经网络,2182,1,0,0.1664620095520645
神经网络,2183,0,0,0.04322681248047912
神经网络,2184,0,1,0.5765608209412358
神经网络,2185,0,0,2.075778505508337e-06
神经网络,2186,1,0,0.4262561285168452
神经网络,2187,0,0,6.378199290844556e-06
神经网络,2188,0,1,0.9822411205154945
神经网络,2189,0,0,1.754110006805361e-05
神经网络,2190,0,0,0.02896681293749125
神经网络,2191,1,0,1.0806021100752168e-06
神经网络,2192,1,0,0.0015407024412230081
神经网络,2193,0,0,0.000714218138919516
神经网络,2194,1,0,0.39203896434919183
神经网络,2195,0,0,5.656453037267554e-05
神经网络,2196,0,0,1.71539031740818e-05
神经网络,2197,0,0,0.010113314740197494
神经网络,2198,0,0,0.033944312819584516
神经网络,2199,1,1,0.9860303463337579
神经网络,2200,0,1,0.776525486616481
神经网络,2201,0,0,1.0025307238331625e-05
神经网络,2202,0,0,0.014218772779426627
神经网络,2203,0,0,0.07704015032678213
神经网络,2204,0,0,0.10683538518760295
神经网络,2205,0,0,0.0004177964568400025
神经网络,2206,0,0,0.09062365470797128
神经网络,2207,0,0,0.00010557678017308771
神经网络,2208,0,0,0.048397582299899815
神经网络,2209,0,0,0.0068072676077553405
神经网络,2210,0,0,4.473556304919231e-06
神经网络,2211,0,0,0.00034001332158952857
神经网络,2212,0,0,0.00025386907760597085
神经网络,2213,0,0,2.14620553278137e-05
神经网络,2214,0,1,0.9876341803847403
神经网络,2215,0,0,7.713623855319993e-05
神经网络,2216,1,0,0.0009879754141960942
神经网络,2217,0,1,0.9254256601342271
神经网络,2218,0,0,0.013926617919002992
神经网络,2219,1,0,7.513406071787063e-05
神经网络,2220,0,0,0.003935851477903376
神经网络,2221,0,0,3.267424907500522e-05
神经网络,2222,0,0,6.681072194035086e-06
神经网络,2223,0,0,0.013983815010389707
神经网络,2224,0,1,0.5312247412140231
神经网络,2225,0,0,0.004550441451796969
神经网络,2226,0,0,5.720968015994728e-07
神经网络,2227,0,0,6.11527481539514e-05
神经网络,2228,0,0,0.43625790624432115
神经网络,2229,0,0,5.646513025217264e-07
神经网络,2230,0,0,0.00013322304256180415
神经网络,2231,1,0,0.0002579620006547089
神经网络,2232,0,0,0.00012460291033891286
神经网络,2233,0,1,0.9725557823369917
神经网络,2234,0,0,0.011343358615331695
神经网络,2235,0,0,0.001919781872339365
神经网络,2236,1,1,0.962101391183853
神经网络,2237,1,0,0.0011627287812243363
神经网络,2238,0,0,0.00025503437971003215
神经网络,2239,0,0,0.023421555740062105
神经网络,2240,0,0,1.6962759302273076e-05
神经网络,2241,0,0,0.07431407694851139
神经网络,2242,0,1,0.5529502404093926
神经网络,2243,0,0,0.00011485004905113529
神经网络,2244,0,0,0.004061204136579766
神经网络,2245,0,0,4.33848209412058e-06
神经网络,2246,0,0,0.39587392155999196
神经网络,2247,0,0,9.604645317158409e-05
神经网络,2248,0,1,0.9985786039257812
神经网络,2249,1,0,7.47250602973316e-05
神经网络,2250,0,0,0.00012056936290694378
神经网络,2251,0,0,4.917682012376538e-08
神经网络,2252,0,1,0.8594120677732728
神经网络,2253,0,0,0.2287660064558002
神经网络,2254,0,0,0.001032567884254234
神经网络,2255,0,0,0.05551339869991215
神经网络,2256,0,0,0.01221697321931173
神经网络,2257,0,0,0.0006259388272996353
神经网络,2258,0,0,9.807244291947324e-06
神经网络,2259,0,0,8.428051275344371e-05
神经网络,2260,0,1,0.996136240479436
神经网络,2261,0,0,0.0007425729457353716
神经网络,2262,0,0,1.8300026223996506e-05
神经网络,2263,0,1,0.8365908194775309
神经网络,2264,0,1,0.5275769498894194
神经网络,2265,0,0,2.0198338561810557e-05
神经网络,2266,0,0,0.05552380023019427
神经网络,2267,0,0,1.2740993475543194e-05
神经网络,2268,0,0,0.0006868207994708902
神经网络,2269,1,0,1.3706647619628198e-06
神经网络,2270,1,0,0.006745170891255147
神经网络,2271,0,0,0.00010480332787187465
神经网络,2272,0,0,0.0007238322589947053
神经网络,2273,0,0,2.6303821899755168e-06
神经网络,2274,0,0,0.00020981966874446343
神经网络,2275,0,0,6.455429337779134e-06
神经网络,2276,0,0,0.017152768150281293
神经网络,2277,0,0,4.800777754394041e-06
神经网络,2278,0,0,0.0013786744209348303
神经网络,2279,1,1,0.987218755482388
神经网络,2280,0,0,0.050885645550427606
神经网络,2281,0,0,0.03229343365324687
神经网络,2282,0,0,0.005536416138175143
神经网络,2283,0,0,0.0031201391812010486
神经网络,2284,0,1,0.728577210976484
神经网络,2285,1,0,9.719560963220563e-07
神经网络,2286,0,0,4.412148768911286e-06
神经网络,2287,0,0,1.2652038849955926e-07
神经网络,2288,0,0,0.002312524357117624
神经网络,2289,0,0,0.0027892862277777335
神经网络,2290,0,0,0.004908017613088237
神经网络,2291,0,0,7.452626430771853e-05
神经网络,2292,0,0,0.0014539884537806452
神经网络,2293,0,0,9.244241707324465e-05
神经网络,2294,0,0,0.0012701653366825787
神经网络,2295,0,0,0.013742642185194559
神经网络,2296,0,0,2.9880826728107605e-06
神经网络,2297,0,0,0.0009016389757318274
神经网络,2298,0,0,3.022971485665303e-06
神经网络,2299,0,0,0.0331736016830678
神经网络,2300,0,0,3.4000518822332356e-06
神经网络,2301,0,0,0.0005601185278713641
神经网络,2302,0,0,0.02697684337347853
神经网络,2303,0,1,0.5522489237437869
神经网络,2304,0,0,0.0075176910296604355
神经网络,2305,0,0,2.852980935223915e-05
神经网络,2306,0,0,4.296467706340673e-05
神经网络,2307,1,0,5.86807338686268e-07
神经网络,2308,0,0,0.03985782747197874
神经网络,2309,0,0,0.04001526720915726
神经网络,2310,0,0,9.672398722003973e-06
神经网络,2311,1,0,0.3111148732224118
神经网络,2312,0,0,0.2049329689761652
神经网络,2313,0,1,0.7013205253788651
神经网络,2314,0,0,0.0020533006298071865
神经网络,2315,0,0,0.417141011307237
神经网络,2316,0,0,0.0022212576069818384
神经网络,2317,0,0,0.012881011637817468
神经网络,2318,0,0,3.848141397481222e-09
神经网络,2319,0,0,0.03029798282780552
神经网络,2320,0,0,5.186029695892173e-05
神经网络,2321,0,0,0.003490961779201039
神经网络,2322,0,0,0.09425166150720227
神经网络,2323,0,1,0.95139227651995
神经网络,2324,1,0,0.006546265618114651
神经网络,2325,0,0,0.0011323538552478268
神经网络,2326,0,0,0.4644429133561968
神经网络,2327,0,0,4.246750748641401e-08
神经网络,2328,0,0,4.178396870707157e-07
神经网络,2329,0,0,0.003206099851936403
神经网络,2330,0,0,0.0022055470260411284
神经网络,2331,0,1,0.8221728715824436
神经网络,2332,0,1,0.7335101088818069
神经网络,2333,0,1,0.9889796845276481
神经网络,2334,0,0,0.0010814052306093666
神经网络,2335,0,0,4.984014734458088e-08
神经网络,2336,0,0,0.000120393589473203
神经网络,2337,0,0,8.41402489327368e-06
神经网络,2338,0,0,1.018652356390595e-05
神经网络,2339,0,0,0.001155086592279872
神经网络,2340,0,0,1.7119638310183345e-05
神经网络,2341,0,0,8.957275417472473e-05
神经网络,2342,0,0,0.03030129652952199
神经网络,2343,0,0,0.016147420391541992
神经网络,2344,0,0,0.17722546429092306
神经网络,2345,0,0,0.012807983191345063
神经网络,2346,0,0,0.0122530348815659
神经网络,2347,0,0,0.0004739805463313702
神经网络,2348,0,0,0.0010518365813523135
神经网络,2349,0,0,4.705508543215536e-06
神经网络,2350,0,1,0.5526951676886258
神经网络,2351,0,0,0.00021488899199186308
神经网络,2352,0,0,0.0005968061116963752
神经网络,2353,0,0,1.9844782753395324e-08
神经网络,2354,0,0,1.9918122968919942e-07
神经网络,2355,1,0,0.30450816041007356
神经网络,2356,0,0,0.3060133128099276
神经网络,2357,0,0,0.32759683069802065
神经网络,2358,1,0,0.0003604837836806276
神经网络,2359,0,0,0.020803048121211844
神经网络,2360,0,0,2.0728617848482086e-06
神经网络,2361,0,0,0.153736233738647
神经网络,2362,0,0,0.31851434894594893
神经网络,2363,0,0,0.4400769083657165
神经网络,2364,0,0,0.000490514236137948
神经网络,2365,0,0,0.045444117145605666
神经网络,2366,0,0,0.04709459420198378
神经网络,2367,0,0,0.0069323784741054835
神经网络,2368,0,0,4.4809895426739785e-05
神经网络,2369,1,1,0.9990354963203126
神经网络,2370,0,0,9.7622280837889e-08
神经网络,2371,0,0,2.224740957375746e-06
神经网络,2372,0,0,0.016132522925871168
神经网络,2373,0,0,0.000527496198275299
神经网络,2374,0,0,4.882172810051922e-07
神经网络,2375,0,0,1.2835278284690703e-09
神经网络,2376,0,0,0.17740208748967332
神经网络,2377,0,0,0.0020448043502173537
神经网络,2378,0,0,0.19505082641349092
神经网络,2379,0,0,0.0007048299046708763
神经网络,2380,0,0,0.008714761732923562
神经网络,2381,0,0,9.382397151729009e-06
神经网络,2382,0,0,0.06005308703818771
神经网络,2383,0,0,0.004879259884844229
神经网络,2384,0,0,0.00038550398609804397
神经网络,2385,0,1,0.9476949542782586
神经网络,2386,0,0,0.05659074745684149
神经网络,2387,0,0,8.121189212110261e-05
神经网络,2388,0,0,0.029730282473356327
神经网络,2389,0,0,8.198630693852402e-06
神经网络,2390,0,1,0.999995819159376
神经网络,2391,0,1,0.7812476299352575
神经网络,2392,0,0,0.0005457602773969589
神经网络,2393,0,0,7.074301923716832e-06
神经网络,2394,0,1,0.759846936409101
神经网络,2395,0,0,4.068484519477079e-06
神经网络,2396,0,0,0.37446820957302895
神经网络,2397,0,0,6.092628100771678e-07
神经网络,2398,0,0,0.027505334207381188
神经网络,2399,0,0,0.022002665809117573
神经网络,2400,0,1,0.5793950154812982
神经网络,2401,0,0,0.19169832771540937
神经网络,2402,0,0,1.011411359679833e-08
神经网络,2403,0,0,0.0003798500598705862
神经网络,2404,0,0,6.1008925771230335e-05
神经网络,2405,0,0,8.518076694786386e-06
神经网络,2406,1,0,3.6644117871000914e-06
神经网络,2407,0,0,0.0432568033937626
神经网络,2408,0,0,6.301655492185792e-05
神经网络,2409,0,0,1.934077441080166e-05
神经网络,2410,0,0,0.01758582924835025
神经网络,2411,0,0,0.0033377210791863763
神经网络,2412,0,0,0.006795834833655733
神经网络,2413,0,1,0.6679719450755698
神经网络,2414,0,0,9.044035152596596e-06
神经网络,2415,0,0,7.30354284532476e-07
神经网络,2416,0,0,0.0221488013607638
神经网络,2417,0,0,0.032338192032875315
神经网络,2418,0,0,0.1438205812598563
神经网络,2419,0,0,9.45018665159187e-06
神经网络,2420,0,0,0.0038747010243836413
神经网络,2421,1,0,3.2223566311541993e-07
神经网络,2422,0,0,0.0003092318403460726
神经网络,2423,0,0,0.013800138379276489
神经网络,2424,0,0,0.48607889655635067
神经网络,2425,0,0,0.0060439796220133225
神经网络,2426,0,0,2.081097443056598e-05
神经网络,2427,0,1,0.9864869289025545
神经网络,2428,0,0,0.0011016259077556662
神经网络,2429,0,0,1.8185922079463514e-07
神经网络,2430,0,0,5.6398495044159045e-05
神经网络,2431,0,0,0.005402659103564296
神经网络,2432,0,0,0.0010422828361142593
神经网络,2433,0,0,0.07043094106127608
神经网络,2434,0,0,1.3063187327615485e-09
神经网络,2435,0,1,0.6120656814076736
神经网络,2436,0,0,0.26997809785674803
神经网络,2437,0,0,0.001842289324158811
神经网络,2438,0,0,0.00031937714054684367
神经网络,2439,1,0,0.0034639626639893753
神经网络,2440,0,0,0.01029487012375316
神经网络,2441,0,0,0.11192437370832593
神经网络,2442,0,0,0.320278883456664
神经网络,2443,0,0,0.0003993591720239989
神经网络,2444,0,0,7.09755471372268e-05
神经网络,2445,0,0,6.239170286992471e-08
神经网络,2446,0,0,9.426058415396116e-06
神经网络,2447,0,0,7.646456500616113e-06
神经网络,2448,0,0,2.7275542150325236e-05
神经网络,2449,0,0,6.488698130155828e-06
神经网络,2450,0,0,0.02824805653762099
神经网络,2451,0,0,0.19489640669420794
神经网络,2452,0,0,7.895434573800463e-06
神经网络,2453,0,0,2.030526191689204e-05
神经网络,2454,0,0,3.98690292708355e-05
神经网络,2455,0,0,0.02338424543368178
神经网络,2456,0,0,0.008081791977364505
神经网络,2457,0,0,0.0001109018791049054
神经网络,2458,0,0,0.02655519143068531
神经网络,2459,0,0,1.0592967849975716e-06
神经网络,2460,0,0,0.002109174651324694
神经网络,2461,0,0,0.0007197212342781672
神经网络,2462,0,0,0.03743673718537714
神经网络,2463,0,0,0.00013997251040670622
神经网络,2464,0,0,0.49167272312355575
神经网络,2465,0,0,4.328125953887286e-06
神经网络,2466,0,0,0.1288835278494757
神经网络,2467,0,0,0.0312772831793711
神经网络,2468,0,0,0.0497420372938444
神经网络,2469,0,0,0.28590992808912447
神经网络,2470,0,0,0.04126014881002703
神经网络,2471,0,1,0.9592157174432291
神经网络,2472,1,0,0.008200999355769215
神经网络,2473,0,1,0.9977169709719547
神经网络,2474,0,1,0.9889943147462827
神经网络,2475,0,1,0.9999318790630589
神经网络,2476,0,0,0.05341969654704759
神经网络,2477,0,0,0.003975678048714222
神经网络,2478,0,0,0.00010529289002718567
