证券代码,时间,舞弊标签,流动比率,速动比率,资产负债率,权益乘数,总资产净利润率(ROA)A,净资产收益率（ROE）A,营业净利率,营业毛利率,总资产周转率A,应收账款周转率A,存货周转率A,异常经营活动现金流量,现金比率,营业收入增长率A,净利润增长率A,总资产增长率A,无形资产比率,固定资产比率,管理费用率,财务费用率
2411,2018,1,0.62708,0.5558,0.535012,2.150595,0.020665,0.044443,0.050426,0.253938,0.409816,2.919475,9.209299,-0.0537,0.105857,0.441791,-2.072957,0.035268,0.042449,0.088675,0.034118,0.028706
2413,2018,1,4.302341,3.531204,0.122214,1.13923,0.032683,0.037233,0.149367,0.437973,0.218808,1.428568,1.389285,-0.0184,0.642194,0.494036,-0.096619,0.108985,0.035323,0.040048,0.159759,-0.000305
2421,2018,0,1.823271,1.690729,0.508261,2.033601,0.031606,0.064273,0.084597,0.319612,0.373602,1.181598,5.178742,-0.0676,0.327335,-0.004153,-0.117564,0.239634,0.023825,0.023992,0.053868,0.010515
2422,2018,0,1.216932,0.930264,0.558456,2.26478,0.043169,0.097769,0.077513,0.595631,0.556924,2.879419,2.223743,0.0279,0.174144,-0.071939,-0.24796,0.049047,0.031358,0.3835,0.050784,0.03862
2424,2018,0,1.975759,1.546062,0.343281,1.522722,0.095672,0.145683,0.182275,0.597476,0.52488,1.972946,1.452854,-0.1046,0.269731,0.663841,0.529343,0.23921,0.026367,0.114475,0.047142,0.004908
2429,2018,0,1.71721,1.539817,0.536044,2.155375,0.022187,0.047821,0.032252,0.098938,0.687921,4.171766,8.680032,0.0177,0.396252,0.152609,-0.417367,0.125859,0.014285,0.067483,0.015542,0.006452
2430,2018,0,1.778711,1.431565,0.496552,1.986302,0.070037,0.139116,0.10058,0.232843,0.696338,4.775869,4.920162,0.0765,0.322267,-0.156164,0.014271,0.023231,0.027612,0.36553,0.056922,0.011975
2433,2018,0,1.922843,0.928607,0.395733,1.654898,0.024456,0.040472,0.063756,0.266598,0.38359,6.701883,1.051236,-0.0494,0.137551,0.265112,-0.438132,0.066435,0.033046,0.25913,0.049062,0.039806
2434,2018,0,1.084881,0.866727,0.382398,1.619165,0.035805,0.057974,0.080647,0.241361,0.443969,4.449219,4.110894,-0.0166,0.108291,0.072067,-1.169065,0.079955,0.059541,0.170062,0.04551,0.019559
2435,2018,0,2.061834,1.698298,0.314008,1.457742,0.047914,0.069847,0.084518,0.617314,0.566917,6.663907,2.715129,-0.0403,0.785005,0.11009,0.188643,0.209373,0.041532,0.135502,0.035564,0.005749
2436,2018,0,1.467666,1.215371,0.439399,1.783801,0.05096,0.090902,0.0694,0.295612,0.73429,3.711312,6.658314,0.0094,0.334481,-0.047205,-0.519824,0.066455,0.025913,0.314664,0.093198,0.010225
2438,2018,0,1.529302,0.971117,0.452949,1.827983,0.031351,0.057308,0.095032,0.321257,0.329894,2.274003,0.951105,0.033,0.142417,-0.39992,0.96516,0.134375,0.038769,0.18917,0.060342,0.013237
2440,2018,0,2.977971,2.142899,0.184671,1.226498,0.127131,0.155926,0.198063,0.387158,0.641868,5.787479,2.590158,0.0671,0.273667,-0.139363,-0.105503,0.121584,0.035221,0.318858,0.076256,0.002398
2442,2018,1,1.031376,0.777313,0.565398,2.300953,0.045557,0.104824,0.043011,0.165668,1.059189,4.966899,6.331779,0.0166,0.052881,-0.05471,-0.002749,-0.019563,0.03422,0.369859,0.049148,0.017445
2443,2018,1,2.146142,1.396182,0.358145,1.557985,0.054597,0.085062,0.042664,0.130154,1.279694,9.492398,4.699397,-0.0421,0.31281,0.050754,0.668204,0.153984,0.062492,0.235182,0.019679,0.006668
2444,2018,0,3.227671,2.588402,0.265044,1.360625,0.079241,0.107817,0.123927,0.294393,0.639416,5.177844,4.263937,0.0798,1.589374,-0.17208,-0.347945,0.16692,0.046517,0.105235,0.052513,-0.024217
2448,2018,0,1.744723,1.334969,0.338426,1.511548,0.067547,0.1021,0.175317,0.399574,0.385284,3.76817,2.495183,-0.0172,0.213898,0.024354,0.291355,0.083644,0.020701,0.221939,0.082321,0.02281
2449,2018,0,1.465243,1.148778,0.434513,1.768387,0.071006,0.125566,0.119589,0.244425,0.593746,5.870182,3.511916,0.0307,0.277904,-0.178918,-0.612514,-0.02581,0.018246,0.36812,0.031229,0.001605
2453,2018,0,0.899602,0.790453,0.623839,2.658437,0.01227,0.032618,0.015785,0.15403,0.7773,4.917243,11.247531,0.0147,0.141648,-0.146672,-0.056694,0.20747,0.040568,0.128752,0.067238,0.020746
2455,2018,0,1.092864,0.849085,0.526936,2.113879,0.037324,0.078898,0.034954,0.109236,1.067793,14.217992,7.426818,0.0169,0.44478,-0.074894,-0.417331,0.08582,0.026165,0.278106,0.008606,0.00833
2459,2018,0,3.788168,3.050485,0.143955,1.168163,0.003315,0.003873,0.013926,0.191225,0.238043,1.01759,1.8444,-0.041,0.205262,0.738412,-2.720521,0.037499,0.0286,0.230045,0.166389,-0.004308
2463,2018,0,1.791315,1.270559,0.392345,1.645671,0.086457,0.14228,0.103777,0.23407,0.833108,3.518374,4.052877,0.0771,0.131242,0.189629,0.0031,0.101086,0.017051,0.367553,0.021431,0.001738
2471,2018,1,1.117733,0.858885,0.700088,3.334315,0.012813,0.042723,0.013701,0.132537,0.935182,2.377601,4.59092,-0.0399,0.024961,0.052932,-1.596074,-0.109094,0.031805,0.12146,0.0213,0.034207
2472,2018,0,1.411853,0.898714,0.535288,2.151872,0.02461,0.052957,0.061891,0.203112,0.397628,4.599029,2.190845,-0.034,0.249841,0.140241,-0.949141,0.058308,0.030031,0.308431,0.048666,0.031685
2475,2018,0,1.343422,1.067801,0.542421,2.185415,0.077202,0.168718,0.078475,0.210475,0.983769,3.220731,5.977988,0.1286,0.22176,0.357554,0.35517,0.355412,0.016857,0.259521,0.025106,0.008418
2478,2018,0,1.84886,1.383742,0.307522,1.44409,0.082955,0.119794,0.099102,0.219707,0.837063,7.771919,4.697742,0.1203,0.567103,-0.089768,-0.299263,0.130868,0.037546,0.270915,0.039845,-0.006498
2482,2018,0,1.447146,1.3634,0.659778,2.939259,0.015177,0.044608,0.022101,0.146454,0.686691,1.438343,12.038446,0.0039,0.170141,0.120996,-1.773284,0.321621,0.02786,0.003664,0.018413,0.028146
2483,2018,0,1.920706,0.929127,0.348598,1.53515,0.019944,0.030617,0.046239,0.230145,0.431328,7.815241,1.303992,-0.0388,0.294329,-0.065045,-0.578413,0.043063,0.100407,0.261299,0.075203,0.006103
2484,2018,0,4.283943,3.640978,0.152603,1.180084,0.063558,0.075003,0.131509,0.264267,0.483295,3.302298,3.885742,0.013,0.774032,0.219592,-0.001785,0.054316,0.026159,0.186557,0.054864,-0.006539
2487,2018,0,2.240119,1.549562,0.38467,1.625144,0.021283,0.034588,0.064701,0.203594,0.328945,1.860644,1.263115,-0.0134,0.173502,-0.268,-0.381971,0.069721,0.038502,0.162759,0.048907,-0.01136
2488,2018,0,1.303612,1.06011,0.447862,1.811141,0.022288,0.040367,0.05989,0.147654,0.372149,8.333088,3.452739,-0.1221,0.710058,-0.392212,-0.111776,0.012743,0.036404,0.144956,0.074499,0.006976
2490,2018,0,0.743196,0.4914,0.695172,3.280543,0.015498,0.050843,0.023002,0.15533,0.673778,8.302901,3.606274,0.05,0.139793,-0.111299,-0.353518,0.061826,0.068414,0.441286,0.040167,0.045846
2491,2018,0,1.203557,0.918592,0.509421,2.038406,0.04147,0.084532,0.097941,0.275533,0.423415,2.493861,2.527446,-0.0414,0.21061,-0.004055,-1.382711,0.180828,0.02625,0.150478,0.041599,0.048657
2498,2018,0,2.939995,2.411139,0.292313,1.413054,0.033276,0.047021,0.039702,0.183422,0.838154,2.709625,4.682826,0.0352,0.553272,0.432194,0.222328,0.067265,0.043144,0.062871,0.022863,0.002364
2511,2018,1,1.267619,0.763619,0.356529,1.554072,0.079091,0.122913,0.071672,0.340654,1.103501,7.692014,4.365992,-0.0058,0.218117,0.068641,-0.166689,-0.111525,0.024297,0.496628,0.035596,0.009834
2514,2018,1,1.099358,0.865527,0.495108,1.980621,0.050391,0.099805,0.11685,0.351906,0.431245,1.832954,2.558763,0.0228,0.078292,0.217921,-0.447597,0.171124,0.029693,0.266402,0.073462,0.023282
2516,2018,0,4.581409,4.166957,0.118335,1.134218,0.052234,0.059245,0.128273,0.283014,0.40721,2.893864,6.031342,-0.0057,0.659394,0.10889,-0.906941,-0.118931,0.039473,0.375133,0.080096,-0.002676
2518,2018,0,2.669311,2.296684,0.315283,1.460457,0.065379,0.095484,0.0853,0.297397,0.766466,2.16708,5.512442,-0.0963,0.633305,0.427427,-0.876782,-0.071926,0.019131,0.198695,0.027248,-0.008931
2521,2018,0,2.932349,2.388811,0.225591,1.291308,0.013385,0.017284,0.015861,0.112925,0.843903,4.489349,6.220115,0.0049,0.123721,-0.172463,-0.525442,-0.022627,0.026355,0.316817,0.019044,0.003909
2523,2018,0,1.90358,1.55801,0.395339,1.65382,0.030863,0.051042,0.07924,0.285783,0.389489,0.997733,2.081498,-0.0712,0.127483,0.547534,-0.065775,0.073963,0.027916,0.11784,0.074582,0.01838
2526,2018,0,2.935598,2.162865,0.214281,1.272719,0.054323,0.069138,0.092022,0.257421,0.590327,2.948044,2.673879,0.041,0.354055,0.090876,0.002169,0.037248,0.055567,0.131344,0.036067,0.00235
2530,2018,0,3.036679,2.648904,0.16454,1.196945,0.060685,0.072637,0.249059,0.481446,0.243657,2.483914,2.303419,-0.0194,1.079508,0.47984,0.309135,0.031981,0.049312,0.096289,0.113494,0.004847
2531,2018,0,1.252786,1.056586,0.581637,2.390266,0.037673,0.090049,0.129922,0.260508,0.289969,2.089827,2.907042,0.0258,0.28743,0.333762,-0.049996,0.268672,0.021782,0.296523,0.035611,0.048172
2532,2018,0,1.42508,0.796643,0.281878,1.392521,0.066514,0.092623,0.087882,0.291821,0.756857,11.579069,3.127274,0.004,0.415949,0.002762,-0.524237,-0.001844,0.102132,0.347837,0.057055,7.9e-05
2533,2018,0,2.078708,1.435494,0.387035,1.631416,0.033363,0.054428,0.029391,0.153515,1.135119,5.739708,4.538941,-0.0341,0.4593,-0.024922,-0.491975,0.190318,0.041433,0.223291,0.023969,0.00079
2536,2018,0,1.266963,0.821376,0.40802,1.689247,0.065068,0.109917,0.085901,0.279017,0.757485,4.766094,3.204611,-0.0011,0.040787,0.016425,-0.059711,0.172412,0.046583,0.395909,0.066825,0.008103
2539,2018,0,0.725972,0.485566,0.693182,3.259263,0.016218,0.052859,0.021379,0.145113,0.7586,22.064524,4.520803,-0.0161,0.066984,-0.127895,-0.449739,0.115253,0.097186,0.367187,0.051981,0.032162
2542,2018,0,1.466244,0.980942,0.542878,2.187602,0.026019,0.056918,0.062068,0.226266,0.419199,1.521631,1.454767,0.0181,0.123974,0.403263,-0.057104,0.241171,0.029633,0.138838,0.048925,0.036253
2543,2018,0,1.182307,0.75849,0.493057,1.972607,0.07277,0.143546,0.071563,0.292911,1.016865,11.461,3.523734,-0.0662,0.206436,0.062246,0.262512,0.044419,0.047072,0.170679,0.032672,0.006945
2547,2018,0,0.896899,0.714443,0.666684,3.000154,0.009086,0.02726,0.016126,0.177725,0.563442,3.15214,3.849977,0.0072,0.044797,0.021768,-0.78084,0.054542,0.011728,0.230619,0.05582,0.03623
2549,2018,0,1.831264,1.75997,0.315381,1.460666,0.068627,0.100241,0.192171,0.468724,0.357115,9.439871,12.126173,0.1013,0.575385,-0.023044,-0.192334,0.173661,0.047884,0.427261,0.10891,0.006624
2551,2018,0,1.6622,1.452925,0.323289,1.477735,0.032821,0.0485,0.082625,0.246546,0.397223,1.513141,4.826896,-0.0626,0.232885,0.023397,0.354291,-0.04775,0.05729,0.065216,0.053735,0.000198
2552,2018,1,1.981807,1.314511,0.221695,1.284843,0.036814,0.0473,0.092287,0.218936,0.398906,3.343672,2.289349,0.0242,0.189736,0.158453,0.330999,-0.125864,0.043138,0.368578,0.114895,0.014462
2557,2018,0,1.991754,1.28866,0.344943,1.526584,0.086107,0.13145,0.10521,0.311622,0.818436,23.352563,2.389436,0.0811,0.21168,0.24365,0.025472,0.09719,0.049894,0.198489,0.051483,-0.001335
2559,2018,0,2.356145,1.664628,0.301434,1.431505,0.048192,0.068988,0.075097,0.279859,0.641733,4.260458,2.42652,-0.0102,0.598812,0.045384,0.425549,0.03284,0.065786,0.167522,0.04183,-0.004173
2563,2018,0,2.54881,1.547165,0.324425,1.480221,0.101496,0.150236,0.106975,0.397813,0.948781,8.050035,2.142812,-0.0342,0.513953,0.407251,-0.309803,0.214356,0.047483,0.119852,0.033202,-0.004822
2565,2018,0,2.142521,1.502363,0.369224,1.585348,0.031564,0.050039,0.05545,0.256036,0.569224,3.691931,2.460456,-0.0489,0.626088,0.130652,0.654371,-0.082558,0.041421,0.163254,0.082658,0.016822
2568,2018,1,2.087341,1.918338,0.206865,1.260819,0.05101,0.064315,0.100573,0.68682,0.507194,11.499025,5.074848,0.0965,1.429735,0.264658,-1.129116,0.045421,0.081115,0.361622,0.138551,-0.003403
2570,2018,1,0.964477,0.77399,0.633832,2.730988,0.010027,0.027384,0.020311,0.525134,0.493674,3.408918,2.38269,-0.0034,0.25236,0.177897,0.142741,-0.002175,0.037294,0.250391,0.124664,0.034457
2572,2018,0,1.676237,1.537824,0.314081,1.457897,0.123432,0.179951,0.131892,0.375724,0.935858,17.981738,15.068241,0.0745,0.979847,0.041122,-0.153108,0.106519,0.072267,0.307574,0.077467,0.0032
2574,2018,1,3.314505,1.403748,0.212806,1.270334,0.02264,0.02876,0.022494,0.086816,1.006485,17.611139,2.357333,-0.0272,0.32172,-0.355058,-0.738535,0.047562,0.012698,0.051025,0.012842,0.003055
2576,2018,0,3.297824,2.337527,0.230247,1.299118,0.013617,0.01769,0.013252,0.109069,1.027531,5.326781,4.187111,-0.057,0.665566,-0.021649,-0.58152,0.069087,0.03844,0.160913,0.038961,-0.000654
2578,2018,0,4.852469,3.432987,0.11725,1.132823,0.019798,0.022428,0.023716,0.095741,0.83479,6.531375,5.928221,-0.0521,1.210778,0.222774,0.122027,0.004851,0.109631,0.357586,0.028546,-0.004382
2580,2018,0,2.716739,2.172861,0.370244,1.587917,0.0092,0.014608,0.009586,0.160597,0.959699,2.440359,5.776865,-0.079,0.33698,0.143884,-0.310304,-0.058688,0.031389,0.243576,0.029197,0.002168
2584,2018,0,1.604446,1.357274,0.482178,1.931164,0.018029,0.034817,0.018857,0.160196,0.956078,4.762853,8.073752,-0.1088,0.440004,-0.125623,-1.183154,0.413306,0.025795,0.165542,0.037779,0.016482
2586,2018,0,1.126025,1.078142,0.519842,2.082646,0.017097,0.035607,0.053713,0.136047,0.318308,1.766461,12.392643,0.0113,0.231559,0.533802,-1.030749,0.279125,0.008744,0.033566,0.037798,0.030512
2587,2018,0,1.898875,1.653919,0.429843,1.753903,0.081218,0.142448,0.117132,0.335187,0.693387,1.808886,4.487452,0.1076,0.482071,0.456369,0.772559,0.265207,0.014928,0.071295,0.045293,-0.002424
2589,2018,0,1.347198,1.135574,0.675451,3.081202,0.036681,0.11302,0.037673,0.191455,0.973662,1.976302,6.09162,-0.0508,0.100303,0.034736,-0.934263,0.291036,0.004987,0.045245,0.040939,0.020913
2591,2018,0,2.352678,2.238333,0.169529,1.204136,0.021006,0.025295,0.091348,0.496514,0.229961,1.179518,6.066035,-0.0806,0.380514,0.530079,0.480744,-0.033212,0.024446,0.120028,0.176233,0.008687
2593,2018,0,1.405202,0.694085,0.517622,2.073062,0.020304,0.042091,0.027553,0.120308,0.736919,5.566409,1.803335,0.0138,0.163446,-0.108825,0.008271,0.039869,0.034504,0.232646,0.019167,0.011293
2594,2018,0,1.004326,0.774796,0.688063,3.205772,0.018277,0.058592,0.027344,0.164003,0.668417,2.638908,4.129279,0.0301,0.097207,0.17924,0.108705,0.092486,0.058148,0.224487,0.028914,0.023045
2595,2018,0,2.474457,1.859675,0.219156,1.280666,0.132711,0.169958,0.198384,0.342375,0.668958,3.012742,3.412269,0.0105,0.353537,0.150191,-0.279688,0.209231,0.051352,0.275838,0.027432,0.001511
2596,2018,0,1.104296,0.986909,0.520186,2.084139,0.018787,0.039154,0.039531,0.227984,0.475237,1.458421,7.399309,-0.0024,0.068914,0.250088,-0.693558,0.318393,0.069035,0.094446,0.073825,0.041505
2598,2018,0,2.402097,1.528256,0.38515,1.626412,0.060029,0.097631,0.088198,0.329354,0.680614,3.05559,1.748982,0.0168,0.353955,0.012196,-0.11591,0.255757,0.02197,0.128141,0.087483,0.001114
2599,2018,0,1.667905,1.256901,0.351414,1.541817,0.05175,0.079788,0.068069,0.198197,0.760254,4.231608,5.576141,-0.093,0.276397,-0.078269,1.293897,0.032886,0.043744,0.29918,0.067238,0.00905
2601,2018,0,0.880281,0.615181,0.396186,1.65614,0.110891,0.18365,0.222232,0.412001,0.498984,9.49419,3.151917,0.0324,0.203555,-0.126075,-0.511083,0.003709,0.059581,0.279278,0.043653,0.022204
2614,2018,0,1.647754,1.31294,0.44742,1.809693,0.074514,0.134848,0.081293,0.36255,0.916611,5.92212,4.032581,0.061,0.261901,0.063137,-0.228662,0.230678,0.089982,0.105575,0.067547,-0.002858
2615,2018,0,1.029434,0.545014,0.53452,2.148322,0.051785,0.111251,0.051377,0.31601,1.007944,7.614427,3.162669,-0.0039,0.14433,-0.005828,-0.527877,0.074717,0.058647,0.395567,0.078623,0.013062
2616,2018,0,0.667669,0.489013,0.577695,2.367958,0.032856,0.077802,0.081981,0.219143,0.400777,9.756208,5.04937,0.1208,0.167944,-0.161094,0.071495,0.214817,0.08843,0.352335,0.094675,0.023777
2620,2018,0,1.399799,1.311268,0.536936,2.15953,0.032483,0.070147,0.047388,0.155903,0.685467,1.592919,12.178897,-0.077,0.174465,0.165164,-0.287594,0.268199,0.003191,0.153802,0.016612,0.008851
2624,2018,0,2.749925,2.203728,0.417403,1.716451,0.110111,0.189,0.218999,0.558122,0.502793,4.089705,1.657459,-0.0442,0.98229,0.365331,-0.318301,-0.036577,0.005435,0.022677,0.087656,0.020891
2628,2018,0,1.411269,1.008936,0.543958,2.192782,0.00353,0.007741,0.00769,0.015216,0.459089,4.482043,2.391447,-0.0007,0.348002,0.010798,-0.111603,0.060141,0.000355,0.008482,0.029388,0.005516
2632,2018,0,4.318501,3.022733,0.124419,1.142099,0.089647,0.102386,0.171502,0.374148,0.522718,4.620962,2.297178,-0.0107,0.843171,0.123422,-0.352523,0.012467,0.057611,0.27932,0.062875,-0.007829
2633,2018,0,4.459649,3.619742,0.153724,1.181648,0.006555,0.007745,0.025112,0.251347,0.261018,1.320725,1.909576,0.011,0.443796,0.354838,1.72265,0.011514,0.067294,0.345693,0.115535,-0.001948
2634,2018,0,1.375344,1.040824,0.29434,1.417113,0.012056,0.017085,0.028204,0.263876,0.427463,10.721533,3.220998,0.0049,0.771411,-0.021592,-2.500798,-0.154183,0.0465,0.215995,0.107051,0.008771
2635,2018,0,2.038345,1.708273,0.209751,1.265424,0.061943,0.078384,0.153291,0.312754,0.404089,2.981112,4.286076,0.033,0.498506,0.011591,-0.352135,0.008869,0.035009,0.209491,0.058932,-0.020859
2637,2018,0,0.786304,0.507498,0.590485,2.441916,0.029738,0.072617,0.029515,0.133539,1.00756,13.659166,5.923379,0.0159,0.0681,0.481723,-0.744024,0.100763,0.043186,0.267779,0.023351,0.019275
2639,2018,1,1.163954,0.772434,0.412289,1.701515,0.003701,0.006298,0.011177,0.23075,0.331144,2.229646,1.787113,-0.0219,0.091078,0.184118,1.258162,0.129608,0.05064,0.221508,0.077127,0.036004
2641,2018,0,1.346668,0.922066,0.463577,1.8642,0.045124,0.084121,0.045701,0.23593,0.987393,5.663642,4.030133,0.0077,0.245985,0.17087,0.038459,0.170455,0.052441,0.320943,0.058594,0.004246
2643,2018,0,4.995274,3.226685,0.099859,1.110937,0.088211,0.097996,0.17156,0.406022,0.514167,5.188993,1.907512,0.0289,1.395211,0.36681,0.229833,0.124399,0.03139,0.291637,0.081255,-0.015428
2644,2018,0,1.826779,1.350975,0.429308,1.752258,0.02889,0.050623,0.133898,0.321067,0.215761,4.44044,1.532108,-0.0414,0.917896,0.06529,0.063045,0.074123,0.049436,0.512424,0.06484,-0.021778
2645,2018,0,1.97588,1.130278,0.282032,1.39282,0.062731,0.087373,0.08356,0.205749,0.750731,8.963093,2.572078,0.015,0.469396,-0.005958,-0.150884,0.141583,0.029671,0.16786,0.042221,-0.003426
2648,2018,0,1.206515,1.108257,0.414247,1.707205,0.068085,0.116235,0.093266,0.206856,0.730006,22.623612,14.359354,-0.0086,0.455306,0.207539,0.074489,0.349084,0.029973,0.238782,0.026333,0.00761
2651,2018,0,3.742429,3.114946,0.18489,1.226828,0.047421,0.058178,0.230471,0.427691,0.205759,2.732797,1.028894,0.0028,0.98299,0.260894,-0.032234,0.019556,0.014954,0.067814,0.107087,-0.027972
2652,2018,1,1.32226,0.820517,0.655775,2.905079,0.023044,0.066945,0.023636,0.12141,0.974977,13.326038,3.497818,0.0122,0.069668,-0.308261,-1.968056,0.012468,0.006284,0.228093,0.016952,0.035123
2653,2018,0,0.964913,0.892329,0.543201,2.189145,0.072733,0.159223,0.092668,0.565421,0.784878,4.617246,10.015442,0.0228,0.296725,0.502986,-0.83901,0.062554,0.060237,0.177408,0.054585,0.005224
2655,2018,0,0.934727,0.603626,0.556263,2.253589,0.019391,0.043698,0.02653,0.253336,0.730887,3.316241,3.007072,-0.0057,0.098542,-0.111166,0.045402,0.000936,0.095155,0.312675,0.105589,0.017532
2661,2018,1,1.481948,1.1477,0.434023,1.766855,0.046712,0.082533,0.064757,0.23634,0.721339,12.125307,5.032999,-0.0031,0.265352,0.207596,-0.547193,0.322841,0.050451,0.282986,0.036825,0.014902
2662,2018,1,0.870627,0.510891,0.400751,1.668757,0.010651,0.017774,0.01686,0.152919,0.631732,6.032351,3.725967,-0.1355,0.043624,-0.054499,-2.247581,-0.210153,0.02683,0.256481,0.108525,0.035852
2664,2018,0,2.441019,2.015046,0.335091,1.503965,0.082799,0.124526,0.108294,0.237588,0.764574,4.763585,5.158532,0.0569,0.429396,0.052233,0.017048,-0.014864,0.064127,0.141911,0.036378,0.006303
2666,2018,0,3.311043,2.409329,0.211332,1.26796,0.038555,0.048886,0.039017,0.149862,0.988154,4.767799,4.554912,-0.107,0.457368,0.208989,0.384564,0.068885,0.054202,0.152228,0.041008,0.006769
2667,2018,0,4.893991,3.737307,0.172999,1.209189,0.012167,0.014712,0.061265,0.410545,0.198599,1.450787,0.682921,-0.0116,0.42516,0.096199,-2.573337,0.056946,0.037681,0.141464,0.127126,-0.002502
2669,2018,0,4.006013,3.565834,0.153088,1.18076,0.03529,0.041669,0.085905,0.288294,0.410804,1.558334,4.390563,-0.1184,0.66894,-0.344201,-0.036223,0.279007,0.039129,0.124455,0.055821,-0.002402
2672,2018,1,0.876291,0.791244,0.519095,2.079412,0.048655,0.101174,0.144368,0.352866,0.33702,4.753978,7.09108,0.0609,0.291995,-0.000375,-0.654533,0.054578,0.089814,0.231265,0.114021,0.040841
2675,2018,1,1.439015,1.136076,0.338254,1.511154,0.055802,0.084326,0.166662,0.573122,0.334822,2.483451,1.649062,0.0222,0.445516,0.032232,-0.068619,0.321288,0.023932,0.109277,0.06191,0.029117
2678,2018,0,2.619108,1.723275,0.240031,1.315843,0.039772,0.052334,0.088151,0.313226,0.451179,23.04158,1.549368,-0.0349,0.661527,-0.275006,-0.251125,0.049628,0.047009,0.255808,0.078469,0.006573
2683,2018,1,1.414612,1.11016,0.478144,1.916238,0.039937,0.076528,0.057848,0.214683,0.690376,3.204441,4.326929,0.0203,0.282709,0.241929,0.06555,0.046703,0.028172,0.163831,0.062425,0.018308
2687,2018,0,2.06368,1.380223,0.290604,1.409649,0.074718,0.105326,0.116332,0.471794,0.642283,4.469103,1.846659,0.036,0.724269,0.639077,1.739177,0.082442,0.062847,0.306696,0.068153,3e-06
2696,2018,0,1.261769,1.078158,0.37934,1.611189,0.019508,0.031432,0.023143,0.208485,0.842941,5.324238,9.769857,-0.0658,0.27459,-0.04606,-1.754396,0.038195,0.043695,0.176119,0.060641,0.003703
2698,2018,0,2.214685,1.32097,0.380562,1.614366,0.047566,0.076789,0.178895,0.387063,0.265886,1.97487,0.508927,0.0526,0.160826,0.265084,-0.15384,0.299753,0.020594,0.060949,0.089703,0.002145
2702,2018,0,2.132762,1.45126,0.3029,1.434515,0.030244,0.043385,0.030489,0.332768,0.991969,7.107689,3.243243,0.037,0.255927,0.539313,-0.504102,0.074228,0.014545,0.264812,0.058795,-0.000313
2705,2018,0,1.37407,1.005575,0.450662,1.820373,0.07062,0.128554,0.059636,0.20558,1.184184,7.694477,5.66493,-0.0362,0.516516,-0.119087,-0.342292,0.071885,0.066401,0.256391,0.053534,-0.004043
2706,2018,0,3.263694,2.695953,0.187734,1.231124,0.102458,0.126139,0.141039,0.408364,0.726452,15.825722,4.085807,0.0718,0.36976,-0.17957,-0.976417,0.065312,0.028238,0.299744,0.051205,-0.001881
